Stanice ID|Doména ID|Přístroj|Začátek měření|Konec měření|Výška přístroje [m]
U1MEDE01|Fmax|Ultrasonický snímač|2010-12-14|2010-12-21|10
U1MEDE01|Fmax|Ultrasonický snímač|2010-12-29|2017-11-25|10
U1MEDE01|Fmax|Ultrasonický snímač|2017-12-04|2020-12-31|10
U1NOVE01|Fmax|Anemometr miskový|2004-12-01|2007-06-09|10
U1NOVE01|Fmax|Anemometr miskový|2007-06-19|2009-08-12|10
U1NOVE01|Fmax|Ultrasonický snímač|2009-08-13|2020-12-31|10
U1SMOL01|Fmax|Anemometr miskový|2002-12-18|2020-12-31|10
U1SNEZ01|Fmax|Anemometr miskový|2013-10-03|2020-12-31|10
U1STRJ01|Fmax|Anemometr miskový|2011-09-23|2020-12-31|10
U1TEPL01|Fmax|Anemometr miskový|2002-12-19|2020-12-31|10
U1ULKO01|Fmax|Anemograf|1979-01-01|1999-02-28|10
U1ULKO01|Fmax|Anemometr miskový|1999-03-01|2016-12-31|10.56
U1ULKO01|Fmax|Ultrasonický snímač|2017-01-01|2020-12-31|10.56
U1ULMA01|Fmax|Anemometr miskový|2011-04-13|2013-06-04|10
U1ULMA01|Fmax|Anemometr miskový|2013-07-30|2020-12-31|10
U1ZATE01|Fmax|Anemometr miskový|2003-12-01|2020-12-31|10
U2DECI01|Fmax|Anemometr miskový|2013-10-03|2020-03-19|10
U2DECI01|Fmax|Anemometr miskový|2020-05-04|2020-12-31|10
B2BYSP01|Fmax|Anemometr miskový|2013-08-01|2020-12-31|10
B2DUKO01|Fmax|Anemograf|1987-06-01|2000-05-31|10
B2DUKO01|Fmax|Anemometr miskový|2000-06-01|2010-02-28|10
B2DUKO01|Fmax|Anemometr miskový|2010-03-01|2018-12-31|10.91
B2DUKO01|Fmax|Ultrasonický snímač|2019-01-01|2020-12-31|10.91
B2HUBE01|Fmax|Anemometr miskový|2009-06-11|2020-08-26|10
B2HUBE01|Fmax|Ultrasonický snímač větru|2020-08-26|2020-12-31|10
B2KMYS01|Fmax|Anemograf|1961-01-01|1965-02-28|10
B2KMYS01|Fmax|Anemograf|1965-04-01|1971-08-31|10
B2KMYS01|Fmax|Anemograf|1971-10-01|1973-02-28|10
B2KMYS01|Fmax|Anemograf|1974-09-01|1974-12-31|10
B2KMYS01|Fmax|Anemograf|1975-02-01|1998-12-31|10
B2KMYS01|Fmax|Anemometr miskový|1999-01-01|2010-02-28|10
B2KMYS01|Fmax|Anemometr miskový|2010-03-01|2017-10-04|12.39
B2KMYS01|Fmax|Ultrasonický snímač|2017-10-05|2020-12-31|12.39
B2MBUD01|Fmax|Anemometr miskový|2011-02-01|2020-12-31|10
B2VATI01|Fmax|Anemometr miskový|2002-01-01|2020-12-31|10
B2VMEZ01|Fmax|Anemograf|1998-01-01|1999-09-28|10
B2VMEZ01|Fmax|Anemometr miskový|1999-09-29|2020-12-31|10
C2CERN01|Fmax|Anemometr miskový|2010-06-10|2020-12-31|10
C2POCA01|Fmax|Anemometr miskový|2013-12-19|2020-12-31|10
H3LIBC01|Fmax|Anemometr miskový|2010-06-23|2020-12-31|10
P3HAVL01|Fmax|Anemometr miskový|2009-09-05|2020-12-31|10
P3KOSE01|Fmax|Anemograf|1991-04-01|1997-12-31|10
P3KOSE01|Fmax|Anemometr miskový|2001-11-17|2004-12-31|10
P3KOSE01|Fmax|Anemometr miskový|2005-04-06|2010-02-28|10
P3KOSE01|Fmax|Anemometr miskový|2010-03-01|2020-12-31|10.15
P3NRYC01|Fmax|Anemometr miskový|2004-10-19|2020-12-31|10
P3PRIB01|Fmax|Anemograf|1961-01-01|1997-12-31|14.08
P3PRIB01|Fmax|Anemometr miskový|2000-01-01|2000-12-31|14.08
P3PRIB01|Fmax|Anemometr miskový|2004-11-01|2010-02-28|14.08
P3PRIB01|Fmax|Anemometr miskový|2010-03-01|2016-12-31|13.2
P3PRIB01|Fmax|Ultrasonický snímač|2017-01-01|2020-12-31|13.2
B1BYSH01|Fmax|Anemometr miskový|2014-01-08|2020-12-31|10
B1HOLE01|Fmax|Anemograf|1961-01-01|1961-04-30|10
B1HOLE01|Fmax|Anemograf|1961-07-01|1963-01-31|10
B1HOLE01|Fmax|Anemograf|1963-03-01|1965-02-28|10
B1HOLE01|Fmax|Anemograf|1967-06-01|1996-09-24|10
B1HOLE01|Fmax|Anemometr miskový|1996-09-25|2010-02-28|10
B1HOLE01|Fmax|Anemometr miskový|2010-03-01|2016-12-31|9.89
B1HOLE01|Fmax|Ultrasonický snímač|2017-01-01|2020-12-31|9.89
B1KLZI01|Fmax|Anemometr miskový|2011-02-01|2020-12-31|10
B1KROM01|Fmax|Anemometr miskový|1999-08-11|2020-12-31|10
B1STIT01|Fmax|Anemometr miskový|1999-01-01|2020-12-31|10
B1STME01|Fmax|Anemometr miskový|1999-08-12|2020-12-31|10
B1STRN01|Fmax|Anemometr miskový|2000-03-28|2020-12-31|10
B1VIZO01|Fmax|Anemometr miskový|1999-05-01|2020-12-31|10
O3BECV01|Fmax|Anemometr miskový|2010-07-15|2020-12-31|10
O3HOST01|Fmax|Anemograf|2002-09-01|2008-06-30|11
O3MARU01|Fmax|Anemometr miskový|2006-12-15|2009-05-28|10
O3MARU01|Fmax|Ultrasonický snímač|2009-05-29|2020-12-31|10
O3VALM01|Fmax|Anemometr miskový|1998-01-01|2020-12-31|10
O3VASE01|Fmax|Ultrasonický snímač|2012-11-15|2020-12-31|10
O3VSET01|Fmax|Anemometr miskový|1998-01-01|2020-12-31|10
C1BLAD01|TMI|Teploměr|2015-02-24|2020-12-31|2
C1BLAT01|TMI|Teploměr|1961-01-01|1975-06-30|2
C1CERP01|TMI|Teploměr|1993-08-01|1997-06-30|2
C1CERP01|TMI|Teplotní čidlo|1997-07-01|2020-12-31|2
C1CHEL01|TMI|Teploměr|1982-01-01|2012-03-31|2
C1CHUR01|TMI|Teploměr|1961-01-01|1999-12-31|2
C1CHUR01|TMI|Teplotní čidlo|2000-01-01|2020-12-31|2
C1HPLA01|TMI|Teploměr|1961-01-01|1963-07-26|2
C1HUSI01|TMI|Teploměr|1961-01-01|1997-06-30|2
C1HUSI01|TMI|Teplotní čidlo|1997-07-01|2002-08-11|2
C1HUSI01|TMI|Teplotní čidlo|2003-01-28|2020-12-31|2
C1KEST01|TMI|Teploměr|1961-01-01|1961-12-31|2
C1KOCE01|TMI|Teploměr|1975-03-01|1999-12-31|2
C1KOCE01|TMI|Teplotní čidlo|2000-01-01|2020-12-31|2
C1KTIS01|TMI|Teplotní čidlo|2011-09-26|2020-12-31|2
C1LENO01|TMI|Teploměr|1962-07-01|2010-06-03|2
C1LENO01|TMI|Teplotní čidlo|2010-06-04|2018-07-19|2
C1LHEN01|TMI|Teploměr|1975-01-01|1999-12-31|2
C1MARK01|TMI|Teploměr|2005-01-01|2011-12-31|2
C1NPEC01|TMI|Teploměr|1969-11-01|1993-12-31|2
C1PLAN01|TMI|Teploměr|1961-01-01|1994-10-31|2
C1PROT01|TMI|Teploměr|1978-01-01|1988-12-31|2
C1SEDL01|TMI|Teplotní čidlo|2015-01-29|2020-12-31|2
C1SMED01|TMI|Teploměr|1999-04-23|2002-05-31|2
C1STRA01|TMI|Teploměr|1961-01-01|1972-11-30|2
C1STRA01|TMI|Teploměr|1973-01-01|2012-01-12|2
C1STRA01|TMI|Teplotní čidlo|2012-01-13|2020-05-19|2
C1STRA01|TMI|Teplotní čidlo|2020-06-03|2020-12-31|2
C1TEME01|TMI|Teploměr|1989-01-01|1996-12-31|2
C1TEME01|TMI|Teplotněvlhkostní čidlo|1997-01-01|2010-01-31|2
C1TEME01|TMI|Teplotněvlhkostní čidlo|2010-02-01|2020-12-31|1.95
C1VIMP01|TMI|Teploměr|1978-01-01|1985-12-31|2
C1VIMP01|TMI|Teploměr|1986-06-01|2020-12-31|2
C1VODN01|TMI|Teploměr|1961-01-01|1977-12-31|2
C1VOLR01|TMI|Teplotní čidlo|2018-07-19|2020-12-31|2
C1VRAZ01|TMI|Teploměr|1961-01-01|1997-06-30|2
C1VRAZ01|TMI|Teplotní čidlo|1997-07-01|2020-12-31|2
C2BECH01|TMI|Teploměr|1961-01-01|1992-12-31|2
C2BORK01|TMI|Teploměr|1961-01-01|1967-09-30|2
C2BORK01|TMI|Teploměr|1967-11-01|1969-12-31|2
C2BORK01|TMI|Teploměr|1970-02-01|1988-10-31|2
C2BORK01|TMI|Teploměr|1989-01-01|2010-06-23|2
C2BORK01|TMI|Teplotněvlhkostní čidlo|2010-06-24|2020-12-31|2
C2BYNO01|TMI|Teploměr|1979-01-01|1997-06-30|2
C2BYNO01|TMI|Teplotní čidlo|1997-07-01|2011-09-19|2
C2BYNO01|TMI|Teplotněvlhkostní čidlo|2011-09-20|2020-12-31|2
C2CBUD01|TMI|Teploměr|1961-01-01|2010-02-28|2
C2CBUD01|TMI|Teploměr|2010-03-01|2020-12-31|2.04
C2CHLT01|TMI|Teploměr|1961-01-01|1962-08-31|2
C2CKRU01|TMI|Teploměr|1989-05-23|1989-11-25|2
C2CKRU01|TMI|Teploměr|1989-12-06|1990-01-29|2
C2CKRU01|TMI|Teploměr|1990-02-01|2020-12-31|2
C2HOSI01|TMI|Teploměr|1988-03-01|1992-09-30|2
C2HSTR01|TMI|Teploměr|1963-10-01|1973-06-30|2
C2HSTR01|TMI|Teploměr|1973-08-01|1973-08-31|2
C2HSTR01|TMI|Teploměr|1974-02-01|1978-12-31|2
C2JHRA01|TMI|Teploměr|1961-01-01|1966-08-21|2
C2JHRA01|TMI|Teploměr|1966-10-01|1997-05-31|2
C2JHRA01|TMI|Teplotní čidlo|1997-06-01|2020-12-31|2
C2KLET01|TMI|Teploměr max-min|1974-06-01|1974-07-18|2
C2KLET01|TMI|Teploměr max-min|1974-08-10|1975-02-28|2
C2KREM01|TMI|Teplotněvlhkostní čidlo|2019-03-28|2020-12-31|2
C2NADV01|TMI|Teploměr|1961-01-01|1997-06-30|2
C2NADV01|TMI|Teplotní čidlo|1997-07-01|2020-12-31|2
C2OLES01|TMI|Teploměr|1984-01-01|2000-12-31|2
C2RIMO01|TMI|Teploměr|1979-07-01|1993-12-31|2
C2RUDJ01|TMI|Teploměr|1961-01-01|1987-02-28|2
C2TABO01|TMI|Teploměr|1961-01-01|1997-06-30|2
C2TABO01|TMI|Teplotní čidlo|1997-07-01|2020-12-31|2
C2TREB01|TMI|Teploměr|1961-01-01|2002-07-31|2
C2TREB01|TMI|Teploměr|2003-01-01|2020-12-31|2
C2VBRO01|TMI|Teploměr|1961-01-01|1966-10-18|2
C2VBRO01|TMI|Teploměr|1966-11-18|1970-09-13|2
C2VBRO01|TMI|Teploměr|1970-09-17|1976-10-03|2
C2VBRO01|TMI|Teploměr|1976-10-17|1997-06-30|2
C2VBRO01|TMI|Teplotní čidlo|1997-07-01|2020-12-31|2
C7BUCI01|TMI|Teplotní čidlo|2016-10-26|2020-12-31|2
C7HLIN01|TMI|Termograf+min. teploměr|1986-01-01|2010-10-05|2
C7HLIN01|TMI|Teplotní čidlo|2010-10-06|2020-12-31|2
C7PLCH01|TMI|Teplotní čidlo|2014-09-21|2020-12-31|2
B1BZEN01|TMI|Teploměr|1961-01-01|1961-12-31|2
B1HODO01|TMI|Teploměr|1961-01-01|1978-07-31|2
B1HODO01|TMI|Teploměr|1978-11-01|1980-06-30|2
B1IVAN01|TMI|Teploměr|1961-01-01|2008-11-12|2
B1IVAN01|TMI|Teplotněvlhkostní čidlo|2010-08-01|2020-12-31|2
B1STRZ01|TMI|Teploměr|1961-01-01|1978-12-31|2
B1STRZ01|TMI|Teploměr|1979-04-20|1999-06-09|2
B1STRZ01|TMI|Teplotní čidlo|1999-06-10|2020-12-31|2
B2BOSK01|TMI|Teploměr|1961-01-01|1985-12-31|2
B2BOSK01|TMI|Teploměr|1986-05-01|1987-12-31|2
B2BOZI01|TMI|Teploměr|1961-01-01|1963-06-30|2
B2BRAK01|TMI|Teploměr|1981-11-01|1985-05-31|2
B2BRAK01|TMI|Teploměr|1985-09-01|2000-01-31|2
B2BROD01|TMI|Teploměr|1981-10-01|1999-06-08|2
B2BROD01|TMI|Teplotní čidlo|1999-06-09|2020-12-31|2
B2BTUR01|TMI|Teploměr|1961-01-01|1996-12-31|2
B2BTUR01|TMI|Teplotní čidlo|1997-01-01|2010-10-31|2
B2BTUR01|TMI|Teplotní čidlo|2010-11-01|2020-12-31|2.03
B2BUKY01|TMI|Teploměr|1974-06-14|1983-12-31|2
B2BVEV01|TMI|Teploměr|1961-01-01|1965-06-30|2
B2BVEV01|TMI|Teploměr|1971-01-01|1971-07-31|2
B2BVEV01|TMI|Teploměr|1971-09-01|1971-12-31|2
B2BVEV01|TMI|Teploměr|1972-04-01|1984-12-31|2
B2BZAB01|TMI|Teploměr|1987-01-01|1999-08-09|2
B2BZAB01|TMI|Teplotní čidlo|1999-08-10|2020-12-31|2
B2CEJK01|TMI|Teploměr|1971-05-01|1979-12-31|2
B2CHVA01|TMI|Teploměr|1972-01-01|1973-04-30|2
B2CIZK01|TMI|Teploměr|1993-09-01|2009-04-30|2
B2DYJA01|TMI|Teploměr|1992-01-01|1999-06-07|2
B2DYJA01|TMI|Teplotní čidlo|1999-06-08|2020-12-31|2
B2HAJE01|TMI|Teplotněvlhkostní čidlo|2011-02-01|2020-12-31|2
B2HEVL01|TMI|Teploměr|1974-01-01|1991-12-31|2
B2IVAC01|TMI|Teploměr min|1961-01-01|1962-01-31|2
B2IVAC01|TMI|Teploměr min|1962-03-01|1962-04-30|2
B2KOBY01|TMI|Teplotní čidlo|2008-11-27|2020-12-31|2
B2KUCH01|TMI|Teploměr|1961-01-01|1998-12-31|2
B2KUCH01|TMI|Teplotní čidlo|1999-01-01|2006-11-06|2
B2KUCH01|TMI|Teplotní čidlo|2006-11-07|2010-02-28|2.13
B2KUCH01|TMI|Teplotní čidlo|2010-03-01|2020-12-31|2.01
B2LEDN01|TMI|Teploměr|1961-01-01|2011-12-31|2
B2LEDN01|TMI|Teplotní čidlo|2012-01-01|2020-12-31|2
B2LRAP01|TMI|Teploměr|2000-04-08|2012-12-31|2
B2LYSI01|TMI|Teploměr|1987-09-01|1999-12-31|2
B2MIKU01|TMI|Teploměr|1961-01-01|1971-09-30|2
B2MIKU01|TMI|Teploměr|1972-03-01|1983-06-30|2
B2NEMO01|TMI|Teploměr|2000-12-01|2010-04-30|2
B2NEMO01|TMI|Teplotněvlhkostní čidlo|2010-08-01|2020-12-31|2
B2OLES01|TMI|Teploměr|1961-01-01|1961-12-31|2
B2POHO01|TMI|Teploměr|1961-01-01|2006-03-31|2
B2POHO01|TMI|Teploměr|2006-05-01|2011-12-31|2
B2POHO01|TMI|Teplotní čidlo|2012-01-01|2020-12-31|2
B2TISN01|TMI|Teploměr|1961-01-01|1974-12-31|2
B2TISN01|TMI|Teploměr|1975-02-01|1986-12-31|2
B2TISN01|TMI|Teploměr|1987-04-01|1993-08-31|2
B2TROU01|TMI|Teploměr|1981-04-01|2010-07-31|2
B2TROU01|TMI|Teplotněvlhkostní čidlo|2010-08-01|2020-12-31|2
B2VPAV01|TMI|Teploměr|1961-01-01|1999-08-12|2
B2VPAV01|TMI|Teplotní čidlo|1999-08-13|2008-11-26|2
B2ZDAN01|TMI|Teplotněvlhkostní čidlo|2016-03-11|2020-12-31|2
B2ZNOJ01|TMI|Teploměr|1961-01-01|1961-12-31|2
L2DYLE01|TMI|Teploměr|1998-01-01|2006-05-31|2
L2DYLE01|TMI|Teploměr|2006-09-01|2010-12-31|2
L2DYLE01|TMI|Teplotněvlhkostní čidlo|2011-01-01|2012-11-29|2
L2DYLE01|TMI|Teploměr|2012-11-29|2013-05-14|2
L2DYLE01|TMI|Teplotní čidlo|2013-05-14|2020-12-31|2
L2KRAU01|TMI|Teploměr|1981-01-01|2004-04-30|2
L2KRAU01|TMI|Teplotní čidlo|2004-05-01|2020-12-31|2
L2MLAL01|TMI|Teploměr|1989-01-01|1999-06-30|2
L2MLAM01|TMI|Teploměr|1961-01-01|1966-12-31|2
L2MLAV01|TMI|Teploměr|1966-10-01|1969-11-30|2
L2MLAV01|TMI|Teploměr|1971-07-01|1980-12-31|2
L2MLAV01|TMI|Teploměr|1983-01-01|1999-12-31|2
L2MLAV01|TMI|Teplotní čidlo|2000-01-01|2020-12-31|2
L2TOUZ01|TMI|Teploměr|1962-02-01|1979-12-31|2
L3AS0001|TMI|Teploměr|1961-01-01|2012-03-14|2
L3AS0001|TMI|Teplotní čidlo|2012-03-15|2020-12-31|2
L3CHEB01|TMI|Teploměr|1961-01-01|2000-12-31|2
L3CHEB01|TMI|Teplotní čidlo|2001-01-01|2010-02-28|2.05
L3CHEB01|TMI|Teplotní čidlo|2010-03-01|2020-12-31|2.01
L3FRAL01|TMI|Teploměr|1961-01-01|2008-06-30|2
L3KLIN01|TMI|Teploměr|1992-01-01|2002-06-30|2
L3KLIN01|TMI|Teplotněvlhkostní čidlo|2010-12-21|2020-12-31|2
L3KPOR01|TMI|Teploměr|1966-01-01|1971-12-31|2
L3KVAL01|TMI|Teploměr|1961-04-17|1999-12-31|2
L3KVAL01|TMI|Teplotní čidlo|2000-01-01|2010-02-28|2.01
L3KVAL01|TMI|Teplotní čidlo|2010-03-01|2020-12-31|2
L3KVAZ01|TMI|Teploměr|1961-01-01|1961-11-30|2
L3KVAZ01|TMI|Teploměr|1962-01-01|2013-04-09|2
L3KVAZ01|TMI|Teplotněvlhkostní čidlo|2013-04-09|2020-12-31|2
L3KYNZ01|TMI|Teploměr|2004-02-01|2008-05-31|2
L3NEJD01|TMI|Teplotní čidlo|2011-09-01|2020-12-31|2
L3POTU01|TMI|Teploměr|1961-01-01|1980-12-31|2
L3PREB01|TMI|Teplotněvlhkostní čidlo|2020-10-09|2020-12-31|2
L3SIND01|TMI|Teploměr|2002-08-01|2007-01-10|2
L3SIND01|TMI|Teplotní čidlo|2007-01-11|2020-12-31|2
L3SOKO01|TMI|Teplotněvlhkostní čidlo|2016-04-12|2020-12-31|2
L3VRES01|TMI|Teploměr|1972-12-01|1974-01-31|2
L3VRES01|TMI|Teploměr|1974-03-01|1975-02-28|2
L3VRES01|TMI|Teploměr|1975-04-01|1980-04-30|2
H1CRKO01|TMI|Teploměr|1961-01-01|1974-07-31|2
H1CRKO01|TMI|Teploměr|1975-01-01|1978-06-30|2
